bar,beat,onset
1,1,5.674807256235828
2,1,9.018049886621315
3,1,12.27687074829932
4,1,15.587755102040816
5,1,18.801133786848073
6,1,22.105396825396827
7,1,25.30687074829932
8,1,28.553537414965987
9,1,31.715124716553287
10,1,34.99081632653061
11,1,38.240090702947846
12,1,41.542857142857144
13,1,44.69632653061225
14,1,47.970294784580496
15,1,51.16517006802721
16,1,54.45219954648526
17,1,57.70281179138322
18,1,61.045102040816325
19,1,64.37142857142857
20,1,67.72154195011338
21,1,71.04480725623583
22,1,74.32904761904761
23,1,77.53036281179138
24,1,80.86122448979592
25,1,84.17061224489795
26,1,87.46396825396826
27,1,90.79183673469387
28,1,94.0508843537415
29,1,97.3259410430839
30,1,100.7311111111111
31,1,104.09378684807257
32,1,107.43873015873015
33,1,110.78566893424036
34,1,114.07523809523809
35,1,117.40591836734694
36,1,120.78367346938775
37,1,124.07893424036281
38,1,127.43111111111111
