bar,beat,onset
-2,1,2.9315192743764173
-1,1,3.763764172335601
0,1,4.616848072562358
1,1,5.456689342403628
2,1,6.314172335600907
3,1,7.208707482993197
4,1,8.037687074829932
5,1,8.886281179138322
6,1,9.74045351473923
7,1,10.573990929705216
8,1,11.43358276643991
9,1,12.277777777777779
10,1,13.140612244897959
11,1,14.009954648526078
12,1,14.864013605442176
13,1,15.732562358276644
14,1,16.573242630385487
15,1,17.44528344671202
16,1,18.289795918367346
17,1,19.15907029478458
18,1,19.982743764172337
19,1,20.87183673469388
20,1,21.71514739229025
21,1,22.594172335600906
22,1,23.4278231292517
23,1,24.291746031746033
24,1,25.14154195011338
25,1,25.975192743764172
26,1,26.82922902494331
27,1,27.678208616780044
28,1,28.516916099773244
29,1,29.40408163265306
30,1,30.264331065759638
31,1,31.089160997732428
32,1,31.952108843537413
