bar,beat,onset
0,1,2.971814058956916
1,1,4.952244897959184
2,1,6.902131519274376
3,1,8.835102040816327
4,1,10.811791383219955
5,1,12.756439909297052
6,1,14.726530612244899
7,1,16.70675736961451
8,1,18.71922902494331
9,1,20.714467120181407
10,1,22.694875283446713
11,1,24.67609977324263
12,1,26.631473922902494
13,1,28.59755102040816
14,1,30.5437641723356
15,1,32.55907029478458
16,1,34.48061224489796
17,1,36.436848072562356
18,1,38.388390022675736
19,1,40.375510204081635
20,1,42.37439909297052
21,1,44.37428571428571
22,1,46.32063492063492
23,1,48.26734693877551
24,1,50.224761904761905
25,1,52.2265306122449
26,1,54.19183673469388
