bar,beat,onset
1,1,6.969138321995465
2,1,9.058684807256236
3,1,11.209024943310657
4,1,13.318820861678004
5,1,15.45297052154195
6,1,17.52360544217687
7,1,19.632925170068027
8,1,21.716462585034012
9,1,23.81358276643991
10,1,25.938049886621314
11,1,28.046802721088437
12,1,30.12766439909297
13,1,32.220589569161
14,1,34.32328798185941
15,1,36.4231746031746
16,1,38.532766439909295
17,1,40.62308390022676
18,1,42.689886621315196
19,1,44.75065759637188
20,1,46.84045351473923
21,1,48.91829931972789
22,1,51.04907029478458
23,1,53.127755102040815
24,1,55.23446712018141
25,1,57.32716553287982
26,1,59.448526077097505
27,1,61.53843537414966
28,1,63.61342403628118
29,1,65.71825396825396
30,1,67.78315192743764
31,1,69.88333333333334
32,1,72.00802721088435
33,1,74.06585034013605
