bar,beat,onset
-1,1,1.13
0,1,3.19
1,1,5.24
2,1,7.23
3,1,9.24
4,1,11.29
5,1,13.34
6,1,15.36
7,1,17.39
8,1,19.43
9,1,21.47
10,1,23.51
11,1,25.57
12,1,27.64
13,1,29.67
14,1,31.73
15,1,33.72
16,1,35.74
17,1,37.71476190476191
18,1,39.68489795918367
19,1,41.69387755102041
20,1,43.65
21,1,45.65
22,1,47.66
23,1,49.67
24,1,51.72
25,1,53.75
26,1,55.77
27,1,57.8
28,1,59.84
29,1,61.87
30,1,63.89
31,1,65.94
32,1,67.98
33,1,70.03
34,1,72.06
35,1,74.12
36,1,76.14
37,1,78.2
38,1,80.25
39,1,82.29
40,1,84.34
41,1,86.4
42,1,88.43
43,1,90.48
44,1,92.54
45,1,94.58
46,1,96.62
47,1,98.65
48,1,100.68
49,1,102.73
50,1,104.77
51,1,106.82
52,1,108.85
53,1,110.9
54,1,112.97
55,1,115.03
56,1,117.08
57,1,119.13
58,1,121.17
59,1,123.21
60,1,125.27
61,1,127.33
62,1,129.38
63,1,131.39
64,1,133.46
65,1,135.5
66,1,137.55
67,1,139.56
68,1,141.6
69,1,143.67
70,1,145.71
71,1,147.79
72,1,149.87
73,1,151.94
74,1,154.03
75,1,156.08
76,1,158.18
77,1,160.23
78,1,162.28
79,1,164.34
80,1,166.43
81,1,168.49
82,1,170.54
83,1,172.6326530612245
84,1,174.67
85,1,176.73
86,1,178.8
87,1,180.86
88,1,182.92
89,1,184.97
90,1,187.05
91,1,189.06
92,1,191.08
93,1,193.13
94,1,195.19
95,1,197.2
96,1,199.25
97,1,201.28
98,1,203.28
99,1,205.25
100,1,207.23
101,1,209.23
102,1,211.19
103,1,213.17
104,1,215.22
105,1,217.23
106,1,219.26
107,1,221.28
108,1,223.34
109,1,225.4
110,1,227.46
111,1,229.5
112,1,231.56
113,1,233.61
114,1,235.64
115,1,237.67
116,1,239.68
117,1,241.71
118,1,243.75
