bar,beat,onset
-1,1,2.2010884353741496
0,1,3.924580498866213
1,1,5.646802721088435
2,1,7.369501133786848
3,1,9.070294784580499
4,1,10.80469387755102
5,1,12.570702947845804
6,1,14.285510204081632
7,1,16.023242630385486
8,1,17.785827664399093
9,1,19.543310657596372
10,1,21.26578231292517
11,1,22.993650793650794
12,1,24.756054421768706
13,1,26.548163265306123
14,1,28.27140589569161
15,1,30.03829931972789
16,1,31.786734693877552
17,1,33.56358276643991
18,1,35.33092970521542
19,1,37.07920634920635
20,1,38.83648526077098
21,1,40.603854875283446
22,1,42.324172335600906
23,1,44.07430839002267
24,1,45.860997732426306
25,1,47.603968253968254
26,1,49.406122448979595
27,1,51.15360544217687
28,1,52.90111111111111
29,1,54.63442176870748
30,1,56.36687074829932
31,1,58.104625850340135
32,1,59.81750566893424
33,1,61.51485260770975
34,1,63.2087074829932
