bar,beat,onset
0,1,4.995918367346939
1,1,9.80408163265306
2,1,14.557052154195011
3,1,19.28074829931973
4,1,24.10612244897959
5,1,28.930612244897958
6,1,33.73734693877551
7,1,38.33643990929705
8,1,43.156122448979595
9,1,47.773537414965986
10,1,52.42659863945578
11,1,56.93038548752835
12,1,61.57551020408163
13,1,65.96208616780045
14,1,70.26938775510204
15,1,74.75374149659864
16,1,79.36866213151927
17,1,83.91934240362812
18,1,88.61580498866213
19,1,93.2
20,1,97.83147392290249
21,1,102.32691609977324
22,1,106.8172335600907
23,1,111.37850340136055
24,1,115.82151927437641
