bar,beat,onset
1,1,2.5775510204081633
2,1,4.250612244897959
3,1,5.919818594104308
4,1,7.572698412698412
5,1,9.196213151927438
6,1,10.869863945578231
7,1,12.512902494331065
8,1,14.136485260770975
9,1,15.734625850340136
10,1,17.351111111111113
11,1,18.98124716553288
12,1,20.629886621315194
13,1,22.218480725623582
14,1,23.861609977324264
15,1,25.520544217687075
16,1,27.134263038548752
17,1,28.75777777777778
18,1,30.355804988662133
19,1,31.988820861678004
20,1,33.61219954648526
21,1,35.22616780045352
22,1,36.829954648526076
23,1,38.41936507936508
24,1,40.01668934240363
25,1,41.63052154195012
