bar,beat,onset
1,1,3.4765079365079363
2,1,5.390952380952381
3,1,7.285034013605443
4,1,9.228004535147392
5,1,11.122471655328798
6,1,13.101519274376416
7,1,14.998571428571429
8,1,16.960521541950115
9,1,18.85984126984127
10,1,20.741020408163266
11,1,22.677551020408163
12,1,24.66938775510204
13,1,26.614761904761906
14,1,28.481632653061226
15,1,30.434285714285714
16,1,32.34560090702948
17,1,34.32648526077097
18,1,36.300816326530615
19,1,38.21215419501134
20,1,40.1581179138322
21,1,42.05231292517007
22,1,43.981201814058956
23,1,45.95031746031746
24,1,47.88609977324263
25,1,49.79614512471655
26,1,51.74190476190476
27,1,53.666054421768706
28,1,55.624489795918365
29,1,57.564897959183675
30,1,59.48517006802721
31,1,61.477551020408164
32,1,63.38553287981859
33,1,65.32836734693878
34,1,67.28015873015873
35,1,69.21412698412698
36,1,71.12482993197278
37,1,73.07668934240363
38,1,75.01038548752834
39,1,76.95154195011338
40,1,78.89371882086168
41,1,80.81716553287981
42,1,82.721768707483
43,1,84.68197278911565
44,1,86.6187074829932
45,1,88.53591836734694
46,1,90.40866213151928
47,1,92.3542403628118
48,1,94.33485260770975
49,1,96.20873015873016
