bar,beat,onset
0,1,5.984489795918368
1,1,9.329886621315193
2,1,12.80922902494331
3,1,16.14562358276644
4,1,19.481315192743764
5,1,22.950907029478458
6,1,26.45015873015873
7,1,29.920136054421768
8,1,33.35551020408163
9,1,36.809274376417235
10,1,40.19063492063492
11,1,43.769455782312924
12,1,47.21371882086168
13,1,50.73827664399093
14,1,54.282448979591834
15,1,57.84160997732426
16,1,61.285555555555554
17,1,64.909410430839
18,1,68.48825396825397
19,1,72.01312925170068
20,1,75.56251700680272
21,1,79.01662131519275
22,1,82.63011337868481
23,1,86.22884353741496
24,1,89.77097505668934
25,1,93.33276643990929
26,1,96.93630385487528
27,1,100.47015873015873
28,1,104.05909297052155
29,1,107.57340136054422
30,1,111.24151927437642
31,1,114.7410657596372
32,1,118.31
33,1,121.95859410430839
34,1,125.58512471655328
35,1,129.205873015873
36,1,132.85868480725622
37,1,136.53648526077097
38,1,140.13111111111112
39,1,143.6751700680272
40,1,147.3332879818594
41,1,150.9375283446712
42,1,154.55485260770976
43,1,158.19408163265305
44,1,161.70809523809524
45,1,165.31709750566893
46,1,168.9851247165533
47,1,172.7679365079365
48,1,176.4909977324263
49,1,179.90979591836734
