bar,beat,onset
1,1,1.4871655328798186
2,1,3.643310657596372
3,1,5.769750566893424
4,1,7.933650793650794
5,1,10.013129251700681
6,1,12.201655328798186
7,1,14.341496598639456
8,1,16.41471655328798
9,1,18.519274376417233
10,1,20.58453514739229
11,1,22.649433106575962
12,1,24.68861678004535
13,1,26.76222222222222
14,1,28.903968253968255
15,1,31.03
16,1,33.096167800453514
17,1,35.18326530612245
18,1,37.27145124716553
19,1,39.33632653061225
20,1,41.440340136054424
21,1,43.51380952380952
22,1,45.60743764172336
23,1,47.73285714285714
24,1,49.792585034013605
25,1,51.94090702947846
26,1,54.01238095238095
27,1,56.12342403628118
28,1,58.20439909297052
29,1,60.276916099773246
30,1,62.31868480725623
31,1,64.3997052154195
32,1,66.45736961451247
33,1,68.56716553287981
34,1,70.68049886621316
35,1,72.76664399092971
36,1,74.83961451247166
37,1,76.92732426303854
38,1,79.00727891156463
39,1,81.1107709750567
40,1,83.18294784580499
41,1,85.23410430839002
42,1,87.33709750566894
43,1,89.37061224489796
44,1,91.45031746031746
45,1,93.57802721088436
46,1,95.63281179138322
47,1,97.7143537414966
48,1,99.80891156462584
49,1,101.92199546485261
