bar,beat,onset
0,1,3.4083673469387756
1,1,4.481632653061224
2,1,5.538775510204082
3,1,6.591836734693878
4,1,7.634331065759637
5,1,8.648979591836735
6,1,9.70421768707483
7,1,10.717278911564625
8,1,11.733628117913833
9,1,12.786235827664399
10,1,13.845873015873016
11,1,14.891065759637188
12,1,15.925124716553288
13,1,16.93659863945578
14,1,17.99591836734694
15,1,19.036734693877552
16,1,20.05628117913832
17,1,21.070045351473922
18,1,22.10612244897959
19,1,23.132380952380952
20,1,24.179591836734694
21,1,25.208662131519276
22,1,26.207732426303856
23,1,27.27297052154195
24,1,28.311814058956916
25,1,29.34285714285714
26,1,30.42448979591837
27,1,31.460408163265306
28,1,32.51190476190476
29,1,33.51421768707483
30,1,34.577392290249435
31,1,35.58360544217687
32,1,36.658367346938775
33,1,37.686893424036285
34,1,38.74469387755102
