bar,beat,onset
1,1,0.5398639455782313
2,1,2.430249433106576
3,1,4.197482993197279
4,1,5.984943310657596
5,1,7.786961451247166
6,1,9.554013605442178
7,1,11.362312925170068
8,1,13.177324263038548
9,1,14.977437641723355
10,1,16.770612244897958
11,1,18.582018140589568
12,1,20.43265306122449
13,1,22.225079365079367
14,1,24.04750566893424
15,1,25.84952380952381
16,1,27.65714285714286
17,1,29.483514739229026
18,1,31.310657596371883
19,1,33.12907029478458
20,1,34.96360544217687
21,1,36.78040816326531
22,1,38.59351473922902
23,1,40.43555555555555
24,1,42.21233560090703
25,1,44.069319727891155
26,1,45.88115646258503
27,1,47.68290249433107
28,1,49.45111111111111
29,1,51.2431746031746
30,1,52.964716553287985
31,1,54.76764172335601
32,1,56.5259410430839
33,1,58.26793650793651
34,1,59.99045351473923
35,1,61.738027210884354
36,1,63.49641723356009
37,1,65.1938775510204
38,1,66.96634920634921
39,1,68.69857142857143
40,1,70.42102040816326
41,1,72.19893424036282
42,1,73.93126984126984
43,1,75.73299319727892
44,1,77.48170068027211
45,1,79.27360544217687
46,1,81.00861678004536
47,1,82.77333333333333
48,1,84.57049886621316
49,1,86.30827664399094
50,1,88.10045351473923
51,1,89.89755102040816
52,1,91.72439909297051
53,1,93.52151927437642
54,1,95.39299319727891
55,1,97.19873015873016
56,1,99.01718820861679
57,1,100.86081632653061
58,1,102.70732426303854
59,1,104.52968253968254
60,1,106.37637188208616
61,1,108.25310657596371
62,1,110.09965986394558
