bar,beat,onset
-1,1,2.877369614512472
0,1,3.836281179138322
1,1,4.814739229024943
2,1,5.763854875283447
3,1,6.73687074829932
4,1,7.695578231292517
5,1,8.644512471655329
6,1,9.587074829931973
7,1,10.555668934240362
8,1,11.524104308390022
9,1,12.487460317460318
10,1,13.446235827664399
11,1,14.389455782312925
12,1,15.35721088435374
13,1,16.31609977324263
14,1,17.294421768707483
15,1,18.237891156462585
16,1,19.196734693877552
17,1,20.18501133786848
18,1,21.143809523809523
19,1,22.11156462585034
20,1,23.045374149659864
21,1,24.02378684807256
22,1,24.99249433106576
23,1,25.96063492063492
24,1,26.933514739229025
25,1,27.902154195011338
26,1,28.87
27,1,29.848163265306123
28,1,30.80764172335601
29,1,31.79498866213152
30,1,32.75392290249433
31,1,33.717074829931974
32,1,34.64659863945578
33,1,35.63498866213152
