bar,beat,onset
1,1,42.16920634920635
2,1,43.9437641723356
3,1,45.77814058956916
4,1,47.62501133786848
5,1,49.39213151927438
6,1,51.214512471655325
7,1,52.997142857142855
8,1,54.781678004535145
9,1,56.596485260770976
10,1,58.36371882086168
11,1,60.16560090702948
12,1,61.95083900226757
13,1,63.75551020408163
14,1,65.49768707482993
15,1,67.29514739229025
16,1,69.08287981859411
17,1,70.88501133786848
18,1,72.70659863945578
19,1,74.46478458049887
20,1,76.25433106575964
21,1,78.0887074829932
22,1,79.87609977324263
23,1,81.60408163265306
24,1,83.42551020408163
25,1,85.23814058956916
26,1,87.09804988662131
27,1,88.8718820861678
28,1,90.66412698412698
29,1,92.46689342403629
30,1,94.24399092970522
31,1,96.06544217687075
32,1,97.86850340136054
33,1,99.67997732426304
34,1,101.45770975056689
35,1,103.2247619047619
36,1,104.99208616780045
37,1,106.73979591836735
38,1,108.55045351473923
